Datum	Customer	Country	Catalog Number	Catalog Name	Quantity	Price	Total	Currency_ID	Subsidiary
03.12.14	Dis Italy	ITALY	R0146S	XhoI, recombinant	6	37,4	224,4	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0150S	PvuI, recombinant	1	37,4	37,4	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0156S	SacI, recombinant	2	31,9	63,8	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0160S	BclI, recombinant	1	31,9	31,9	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0171S	HpaII, recombinant	1	31,9	31,9	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0174L	AvrII, recombinant	1	149,6	149,6	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0174S	AvrII, recombinant	2	37,4	74,8	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0175S	DdeI, recombinant	3	34,1	102,3	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0176S	DpnI, recombinant	3	34,1	102,3	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0180S	XmaI, recombinant	1	37,4	37,4	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0189S	NotI, recombinant	6	38,5	231	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0192T	NruI, recombinant, conc.	1	31,9	31,9	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0198S	MluI, recombinant	1	34,1	34,1	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0199S	BssHII, recombinant	3	34,1	102,3	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0515L	PleI, recombinant	1	136,4	136,4	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0525S	MseI, recombinant	1	36,3	36,3	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0526S	AseI, recombinant	1	34,1	34,1	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0527S	BsrI	1	34,1	34,1	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0538L	MluCI, recombinant	2	127,6	255,2	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0547L	PacI, recombinant	2	140,8	281,6	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0551L	AciI, recombinant	3	140,8	422,4	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0552S	AgeI, recombinant	2	36,3	72,6	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0553L	BsiWI, recombinant	1	145,2	145,2	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0554S	BsiEI	1	36,3	36,3	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0558S	AscI, recombinant	1	35,2	35,2	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0569S	SapI, recombinant	1	35,2	35,2	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0575S	BsrGI, recombinant	1	35,2	35,2	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0580S	BsmBI, recombinant	4	38,5	154	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0585S	BlpI, recombinant	1	39,6	39,6	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0589S	MfeI, recombinant	2	38,5	77	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0603S	SgrAI, recombinant	2	35,2	70,4	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0618S	HpyCH4III, recombinant	1	36,3	36,3	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0619L	HpyCH4IV, recombinant	2	145,2	290,4	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0655L	PciI, recombinant	1	149,6	149,6	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0655S	PciI, recombinant	1	37,4	37,4	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0657S	PsiI, recombinant	1	53,9	53,9	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3101S	EcoRI-HF®	1	26,95	26,95	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3104L	HindIII-HF®	3	107,8	323,4	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3122S	ScaI-HF®	2	34,1	68,2	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3131S	NheI-HF®	3	35,2	105,6	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3132L	SspI-HF®	1	145,2	145,2	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3136S	BamHI-HF®	3	26,95	80,85	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3138S	SalI-HF®	2	30,8	61,6	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3142S	KpnI-HF®	1	31,9	31,9	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3151S	PvuII-HF®	1	30,8	30,8	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3156S	SacI-HF®	1	31,9	31,9	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3182S	SphI-HF®	1	34,1	34,1	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3189S	NotI-HF®	8	38,5	308	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3193L	NcoI-HF®	1	136,4	136,4	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3195L	EcoRV-HF®	1	127,6	127,6	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3505S	EagI-HF®	1	34,1	34,1	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3535S	BsaI-HF®	1	36,3	36,3	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R3552S	AgeI-HF®	1	36,3	36,3	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	S9348S	CoA 488	1	165	165	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	S9350S	CoA 647	1	165	165	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	N0362S	ssRNA Ladder	1	38,4	38,4	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	E1000S	K. lactis Protein Expression Kit	1	408	408	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	M0201S	T4 Polynucleotide Kinase (PNK)	1	34,8	34,8	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	M0204S	T4 RNA Ligase 1 (ssRNA Ligase)	1	34,8	34,8	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	M0267L	Taq DNA Polymerase	1	120	120	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	M0307S	RNase Inhibitor, recombinant	1	42	42	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	M0491L	Q5® High-Fidelity DNA Polymerase	2	219,45	438,9	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	M0530S	Phusion® High-Fidelity DNA Polymerase	4	54	216	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	N0363S	dsRNA Ladder	1	49,2	49,2	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	N0446S	Deoxynucleotide Solution Set	1	94,8	94,8	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	N3012S	Lambda/Hind III Digest	3	37,2	111,6	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	N3232S	DNA Ladder 1 kb	1	29,4	29,4	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	N3234S	PCR Marker	1	34,8	34,8	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0104S	HindIII, recombinant	1	26,95	26,95	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0111S	NdeI, recombinant	1	34,1	34,1	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0140S	PstI, recombinant	1	35,2	35,2	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0145S	XbaI, recombinant	1	37,4	37,4	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0146S	XhoI, recombinant	2	37,4	74,8	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0156S	SacI, recombinant	1	31,9	31,9	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0168S	BstNI, recombinant	1	30,8	30,8	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0195S	EcoRV, recombinant	1	31,9	31,9	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0552S	AgeI, recombinant	1	36,3	36,3	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0566S	ApoI, recombinant	1	37,4	37,4	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0600L	BmrI, recombinant	1	136,4	136,4	20	New England Biolabs Germany
03.12.14	Dis Italy	ITALY	R0620L	HpyCH4V, recombinant	1	140,8	140,8	20	New England Biolabs Germany
03.12.14	HU_B Chemie, B	GERMANY	N0364S	Low Range ssRNA Ladder	-1	56,7	-56,7	20	New England Biolabs Germany
03.12.14	UniFR Bio, Freezer, FR	GERMANY	N0364S	Low Range ssRNA Ladder	-3	50,4	-151,2	20	New England Biolabs Germany
03.12.14	UniFR Bio, Freezer, FR	GERMANY	N0364S	Low Range ssRNA Ladder	-1	50,4	-50,4	20	New England Biolabs Germany
04.12.14	IMB eFreezer, MZ	GERMANY	R3552S	AgeI-HF®	1	49,5	49,5	20	New England Biolabs Germany
04.12.14	Genzentrum eFreezer, M	GERMANY	M0531S	Phusion® High-Fidelity PCR Master Mix with HF Buffer	1	127,5	127,5	20	New England Biolabs Germany
04.12.14	KFU Mikrobio eFreezer, Graz	AUSTRIA	R3131S	NheI-HF®	1	48	48	20	New England Biolabs Germany
04.12.14	BZ, Biozentrum eFreezer, F	GERMANY	M0530L	Phusion® High-Fidelity DNA Polymerase	1	309	309	20	New England Biolabs Germany
04.12.14	BZ, Biozentrum eFreezer, F	GERMANY	R3131S	NheI-HF®	1	48	48	20	New England Biolabs Germany
04.12.14	Genzentrum eFreezer, M	GERMANY	N3231S	DNA Ladder 100 bp	1	45,9	45,9	20	New England Biolabs Germany
04.12.14	Genzentrum eFreezer, M	GERMANY	N3231S	DNA Ladder 100 bp	1	45,9	45,9	20	New England Biolabs Germany
04.12.14	Genzentrum eFreezer, M	GERMANY	N3232S	DNA Ladder 1 kb	1	41,65	41,65	20	New England Biolabs Germany
04.12.14	Genzentrum eFreezer, M	GERMANY	M0297S	RNase H, recombinant	1	56,1	56,1	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	M0202M	T4 DNA Ligase, conc.	1	217,6	217,6	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	R3195S	EcoRV-HF®	1	46,4	46,4	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	R0176S	DpnI, recombinant	1	49,6	49,6	20	New England Biolabs Germany
04.12.14	BZ, Biozentrum eFreezer, F	GERMANY	N3232S	DNA Ladder 1 kb	1	39,2	39,2	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	E2611S	Gibson Assembly® Master Mix	1	125,6	125,6	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	P9312S	SNAP-tag™ Purified Protein	3	61,6	184,8	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	M0202S	T4 DNA Ligase	2	54,4	108,8	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	M0203S	T4 DNA Polymerase	1	49,6	49,6	20	New England Biolabs Germany
04.12.14	BZ, Biozentrum eFreezer, F	GERMANY	R3193S	NcoI-HF®	1	46,5	46,5	20	New England Biolabs Germany
04.12.14	BZ, Biozentrum eFreezer, F	GERMANY	R3136S	BamHI-HF®	1	36,75	36,75	20	New England Biolabs Germany
04.12.14	Limes eFreezer, BN	GERMANY	M0491S	Q5® High-Fidelity DNA Polymerase	1	67,5	67,5	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	E6050L	NEBNext® End Repair Module	2	340	680	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	M0212L	DNA Pol. Lg. Fragm. exo-	5	188,8	944	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	M0202L	T4 DNA Ligase	5	217,6	1088	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	N0440S	dATP Solution	4	39,2	156,8	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	R0198S	MluI, recombinant	1	49,6	49,6	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	R0146S	XhoI, recombinant	1	54,4	54,4	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	R0138S	SalI, recombinant	1	44,8	44,8	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	R0642S	SbfI, recombinant	1	54,4	54,4	20	New England Biolabs Germany
04.12.14	TU FB Biologie Freezer, KL	GERMANY	M0530L	Phusion® High-Fidelity DNA Polymerase	1	319,2	319,2	20	New England Biolabs Germany
04.12.14	TU FB Biologie Freezer, KL	GERMANY	N0447S	Deoxynucleotide Solutions, Mix	1	46,4	46,4	20	New England Biolabs Germany
04.12.14	BZ, Biozentrum eFreezer, F	GERMANY	M0530S	Phusion® High-Fidelity DNA Polymerase	1	68	68	20	New England Biolabs Germany
04.12.14	Genzentrum eFreezer, M	GERMANY	M0202S	T4 DNA Ligase	1	57,8	57,8	20	New England Biolabs Germany
04.12.14	Limes eFreezer, BN	GERMANY	R0560S	PmeI, recombinant	1	54	54	20	New England Biolabs Germany
04.12.14	Mikrobiologie eFreezer, HAL	GERMANY	R0176S	DpnI, recombinant	1	46,5	46,5	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	R0111S	NdeI, recombinant	1	46,5	46,5	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	R3136S	BamHI-HF®	1	36,75	36,75	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	M0486L	OneTaq® Quick-Load 2X Master Mix with Standard Buffer	1	93,6	93,6	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	M0267S	Taq DNA Polymerase	1	51	51	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	M0530S	Phusion® High-Fidelity DNA Polymerase	1	68	68	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	M0320L	Taq DNA Polymerase, Standard (Mg-free) Buffer	1	204	204	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	M0320L	Taq DNA Polymerase, Standard (Mg-free) Buffer	1	204	204	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	R0708L	BaeGI	1	197,2	197,2	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	E2050S	T7 Quick High Yield RNA Synthesis Kit	1	216,75	216,75	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	M0202M	T4 DNA Ligase, conc.	4	231,2	924,8	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	N3200L	2-Log DNA Ladder (0.1-10.0 kb)	1	166,6	166,6	20	New England Biolabs Germany
04.12.14	MedUni Virologie, Wien	AUSTRIA	R3138T	SalI-HF®, conc.	1	50,4	50,4	20	New England Biolabs Germany
04.12.14	MedUni Virologie, Wien	AUSTRIA	R0130L	SnaBI, recombinant	1	208,8	208,8	20	New England Biolabs Germany
04.12.14	MedUni Virologie, Wien	AUSTRIA	R0197S	ClaI, recombinant	1	55,8	55,8	20	New England Biolabs Germany
04.12.14	MedUni Virologie, Wien	AUSTRIA	R0176S	DpnI, recombinant	1	55,8	55,8	20	New England Biolabs Germany
04.12.14	MedUni Virologie, Wien	AUSTRIA	M0222S	dam Methyltransferase	1	60,3	60,3	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	M0202S	T4 DNA Ligase	1	57,8	57,8	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	P0753S	Lambda Phosphatase	1	108,8	108,8	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	R0180S	XmaI, recombinant	1	51	51	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	R0180S	XmaI, recombinant	1	51	51	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	R0547S	PacI, recombinant	1	48	48	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	R0180S	XmaI, recombinant	-1	51	-51	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	R0187L	StuI, recombinant	1	190,4	190,4	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	M0486L	OneTaq® Quick-Load 2X Master Mix with Standard Buffer	1	93,6	93,6	20	New England Biolabs Germany
04.12.14	Max F. Perutz eFreezer, Wien	AUSTRIA	M0345S	Exonuclease V (RecBCD)	1	58,65	58,65	20	New England Biolabs Germany
04.12.14	TU FB Biologie Freezer, KL	GERMANY	N0447S	Deoxynucleotide Solutions, Mix	1	46,4	46,4	20	New England Biolabs Germany
04.12.14	Freezer Entwicklungsbiol, MR	GERMANY	E0554S	Q5® Site-Directed Mutagenesis Kit	3	144	432	20	New England Biolabs Germany
04.12.14	Freezer Entwicklungsbiol, MR	GERMANY	C2987I	NEB 5-alpha Competent E. coli (High Efficiency)	2	106,5	213	20	New England Biolabs Germany
04.12.14	FU_B Freezer Vet. Virologie, B	GERMANY	R0197S	ClaI, recombinant	1	49,6	49,6	20	New England Biolabs Germany
04.12.14	FU_B Freezer Vet. Virologie, B	GERMANY	R0547S	PacI, recombinant	1	51,2	51,2	20	New England Biolabs Germany
04.12.14	FU_B Freezer Vet. Virologie, B	GERMANY	R0136S	BamHI, recombinant	1	39,2	39,2	20	New England Biolabs Germany
04.12.14	FU_B Freezer Vet. Virologie, B	GERMANY	M0323S	LongAmp® Taq DNA Polymerase	1	60	60	20	New England Biolabs Germany
04.12.14	FU_B Freezer Vet. Virologie, B	GERMANY	M0203S	T4 DNA Polymerase	1	49,6	49,6	20	New England Biolabs Germany
04.12.14	FU_B Freezer Vet. Virologie, B	GERMANY	B0324S	Crimson Taq Reaction Buffer Pack	1	20	20	20	New England Biolabs Germany
04.12.14	FU_B Freezer Vet. Virologie, B	GERMANY	R0558S	AscI, recombinant	1	51,2	51,2	20	New England Biolabs Germany
04.12.14	CeMM Freezer Research Center, Wien	AUSTRIA	M0530S	Phusion® High-Fidelity DNA Polymerase	1	76,5	76,5	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	E7370L	NEBNext® Ultra DNA Library Prep Kit for Illumina®	3	1557,5	4672,5	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	E7335L	NEBNext® Multiplex Oligos for Illumina® (Index Primer Set 1)	2	336	672	20	New England Biolabs Germany
04.12.14	EMBL, HD*	GERMANY	E7335L	NEBNext® Multiplex Oligos for Illumina® (Index Primer Set 1)	2	336	672	20	New England Biolabs Germany
04.12.14	KFU Mikrobio eFreezer, Graz	AUSTRIA	M0202L	T4 DNA Ligase	1	244,8	244,8	20	New England Biolabs Germany
04.12.14	KFU Mikrobio eFreezer, Graz	AUSTRIA	M0530L	Phusion® High-Fidelity DNA Polymerase	1	308	308	20	New England Biolabs Germany
02.12.14	Caesar, BN	GERMANY	E8021S	Amylose Resin	-1	130,5	-130,5	20	New England Biolabs Germany
04.12.14	MPI Mol. Biomedizin,  MS	GERMANY	M0368S	ProtoScript® II Reverse Transcriptase	1	58,5	58,5	20	New England Biolabs Germany
04.12.14	MPI Mol. Biomedizin,  MS	GERMANY	R0105L	HpaI, recombinant	1	174,72	174,72	20	New England Biolabs Germany
04.12.14	Uni Du-E, Campus Essen	GERMANY	M0481L	OneTaq® Hot Start DNA Polymerase	1	312	312	20	New England Biolabs Germany
04.12.14	Uni Du-E, Campus Essen	GERMANY	R0515S	PleI, recombinant	1	55,8	55,8	20	New England Biolabs Germany
04.12.14	Uni Du-E, Campus Essen	GERMANY	R0190S	NaeI, recombinant	1	52,2	52,2	20	New England Biolabs Germany
04.12.14	Uni Du-E, Campus Essen	GERMANY	R0602S	NspI, recombinant	1	59,4	59,4	20	New England Biolabs Germany
04.12.14	MPI Biochemie, Martinsried• aLambach/vor	GERMANY	P0757S	p-Nitrophenylphosphate (PNPP)	1	18,72	18,72	20	New England Biolabs Germany
04.12.14	TU Klinik, DD	GERMANY	S9221S	CLIP-Biotin™	2	174,4	348,8	20	New England Biolabs Germany
04.12.14	KRDI, Klinikum Rechts d. Isar, M•	GERMANY	R0149M	TaqI, recombinant, conc.	5	201,6	1008	20	New England Biolabs Germany
04.12.14	TU, Centre Advancing Electronics, DD	GERMANY	R0644S	Nt.BspQI, recombinant	1	61,2	61,2	20	New England Biolabs Germany
04.12.14	TU, Centre Advancing Electronics, DD	GERMANY	R0707S	Nb.BtsI, recombinant	1	61,2	61,2	20	New England Biolabs Germany
04.12.14	MHH, H *	GERMANY	R0145L	XbaI, recombinant	2	217,6	435,2	20	New England Biolabs Germany
04.12.14	Heinrich Pette, HH	GERMANY	R0145L	XbaI, recombinant	1	231,2	231,2	20	New England Biolabs Germany
04.12.14	HHU, Chemikalienlager, D•	GERMANY	M0208L	Taq DNA Ligase	1	270	270	20	New England Biolabs Germany
04.12.14	HHU, Chemikalienlager, D•	GERMANY	M0363S	T5 Exonuclease	1	54	54	20	New England Biolabs Germany
04.12.14	MPI Immunbiologie, FR	GERMANY	M0326L	Crimson LongAmp™ Taq DNA Polymerase	1	193,44	193,44	20	New England Biolabs Germany
04.12.14	MHH, H *	GERMANY	M0482L	OneTaq® 2X Master Mix with Standard Buffer	3	152	456	20	New England Biolabs Germany
04.12.14	Tierärztliches, GÖ	GERMANY	E7370L	NEBNext® Ultra DNA Library Prep Kit for Illumina®	2	1780	3560	20	New England Biolabs Germany
04.12.14	Tierärztliches, GÖ	GERMANY	M5505L	USER™ Enzyme, recombinant	4	211,2	844,8	20	New England Biolabs Germany
04.12.14	Tierärztliches, GÖ	GERMANY	E7600S	NEBNext® Multiplex Oligos for Illumina® (Dual Index Set 1)	1	428	428	20	New England Biolabs Germany
04.12.14	MPI Mol. Zellbio., DD•R1x	GERMANY	B7021S	Gel Loading Dye, Blue (6X)	3	34,32	102,96	20	New England Biolabs Germany
04.12.14	UKE /Klinik, HH	GERMANY	E7335S	NEBNext® Multiplex Oligos for Illumina® (Index Primer Set 1)	2	132	264	20	New England Biolabs Germany
04.12.14	UKE /Klinik, HH	GERMANY	E7370S	NEBNext® Ultra DNA Library Prep Kit for Illumina®	3	695	2085	20	New England Biolabs Germany
04.12.14	Miltenyi, Bergisch-Gladbach	GERMANY	M2080S	Vaccinia Capping System	17	105,6	1795,2	20	New England Biolabs Germany
04.12.14	Labormedizin, Zwickau	GERMANY	R0174L	AvrII, recombinant	2	217,6	435,2	0	New England Biolabs Germany
04.12.14	Labormedizin, Zwickau	GERMANY	R0145L	XbaI, recombinant	3	217,6	652,8	0	New England Biolabs Germany
04.12.14	Labormedizin, Zwickau	GERMANY	B7004S	NEBuffer Pack #4 (green)	4	14,4	57,6	0	New England Biolabs Germany
04.12.14	UniMS Biochemie d. Pflanzen, MS	GERMANY	R0129S	DraI, recombinant	1	55,8	55,8	20	New England Biolabs Germany
04.12.14	BioNTech Cell & Gene Therapies GmbH, MZ	GERMANY	R0590L	EciI, recombinant	3	223,2	669,6	20	New England Biolabs Germany
04.12.14	Bavarian Nordic, Martinsried	GERMANY	E0552S	Q5® Site-Directed Mutagenesis Kit (Without Competent Cells)	1	112,5	112,5	20	New England Biolabs Germany
04.12.14	BUGH, W	GERMANY	M0491G	Q5® High-Fidelity DNA Polymerase, Sample	1	0	0	20	New England Biolabs Germany
04.12.14	Helmholtz Infektion, HZI (ehem.GBF), BSv	GERMANY	M0297L	RNase H, recombinant	1	211,2	211,2	20	New England Biolabs Germany
04.12.14	KIT Botanik I Freezer, KA	GERMANY	R0192S	NruI, recombinant	1	49,3	49,3	20	New England Biolabs Germany
04.12.14	UniFR IMMZ Mol.Med.Zellf., FR	GERMANY	R3133L	SpeI-HF®	1	186	186	20	New England Biolabs Germany
04.12.14	UniFR IMMZ Mol.Med.Zellf., FR	GERMANY	N3200S	2-Log DNA Ladder (0.1-10.0 kb)	3	39,2	117,6	20	New England Biolabs Germany
04.12.14	ZMBH, HD	GERMANY	M0270L	Taq 2X Master Mix	2	172,8	345,6	20	New England Biolabs Germany
04.12.14	ZMBH, HD	GERMANY	M0270L	Taq 2X Master Mix	1	172,8	172,8	20	New England Biolabs Germany
04.12.14	Hyg & µbio Freezer, WÜ*•	GERMANY	M0293L	Exonuclease I	1	221	221	20	New England Biolabs Germany
04.12.14	Caesar, BN	GERMANY	E8021S	Amylose Resin	1	72,5	72,5	20	New England Biolabs Germany
04.12.14	Caesar, BN	GERMANY	E8021L	Amylose Resin	1	679,5	679,5	20	New England Biolabs Germany
04.12.14	UniFR Bio, Freezer, FR	GERMANY	S9148S	BG-NH2	1	268,8	268,8	20	New England Biolabs Germany
04.12.14	UniFR Bio, Freezer, FR	GERMANY	S9112S	SNAP-Surface 549™	1	220	220	20	New England Biolabs Germany
04.12.14	Klinikum, HD	GERMANY	C3013I	T7 Express lysY/lq Competent E. coli (High Efficiency)	1	108	108	20	New England Biolabs Germany
04.12.14	Klinikum, HD	GERMANY	P7709S	*ColorPlus™ Prestained Protein Marker, Broad Range	1	84,8	84,8	20	New England Biolabs Germany
04.12.14	Klinikum, HD	GERMANY	R3131S	NheI-HF®	1	51,2	51,2	20	New England Biolabs Germany
04.12.14	Klinikum, HD	GERMANY	M0202M	T4 DNA Ligase, conc.	1	217,6	217,6	20	New England Biolabs Germany
04.12.14	MPI Biochemie, Martinsried• aLambach/vor	GERMANY	M0531L	Phusion® High-Fidelity PCR Master Mix with HF Buffer	1	455	455	20	New England Biolabs Germany
04.12.14	Dis Russia	RUSSIA	S1406S	RNA Cap Struc. Analog, G(5')ppp(5')A	1	70,4	70,4	20	New England Biolabs Germany
